tanggal,komoditas,commodity_id,harga_terkini,harga_sebelumnya,perubahan_rupiah,perubahan_persen,harga_rata_rata,harga_terendah,harga_tertinggi,status_perubahan,unit,image_path
2026-07-11,Beras Muncul I,4,15500,15589,-89,-0.570915389056386,15425,11127,22000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Muncul_I.png
2026-07-12,Beras Muncul I,4,15556,15500,56,0.3612903225806451,15433,11127,22000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Muncul_I.png
2026-07-13,Beras Muncul I,4,15650,15556,94,0.6042684494728722,15438,11127,22000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Muncul_I.png
2026-07-15,Beras Muncul I,4,15833,15539,294,1.892013643091576,15454,11127,22000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Muncul_I.png
2026-07-17,Beras Muncul I,4,15581,15500,81,0.5225806451612903,15465,11127,22000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Muncul_I.png
2026-05-31,Beras Setra I/Premium,6,16750,16550,200,1.2084592145015105,16071,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-01,Beras Setra I/Premium,6,15750,16750,-1000,-5.970149253731343,16082,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-02,Beras Setra I/Premium,6,16500,16000,500,3.125,16085,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-04,Beras Setra I/Premium,6,16425,16883,-458,-2.712788011609311,16094,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-05,Beras Setra I/Premium,6,16417,16425,-8,-0.0487062404870624,16091,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-06,Beras Setra I/Premium,6,16063,16750,-687,-4.101492537313433,16090,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-08,Beras Setra I/Premium,6,16484,16783,-299,-1.7815646785437649,16099,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-09,Beras Setra I/Premium,6,16754,16484,270,1.6379519534093667,16096,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-10,Beras Setra I/Premium,6,16005,16754,-749,-4.470574191237913,16094,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-11,Beras Setra I/Premium,6,16904,16005,899,5.616994689159638,16096,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-14,Beras Setra I/Premium,6,17261,16135,1126,6.978617911372792,16113,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-16,Beras Setra I/Premium,6,17050,16832,218,1.2951520912547527,16123,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-17,Beras Setra I/Premium,6,17083,17050,33,0.1935483870967742,16130,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-20,Beras Setra I/Premium,6,16100,16854,-754,-4.473715438471579,16140,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-21,Beras Setra I/Premium,6,16830,16100,730,4.53416149068323,16145,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-22,Beras Setra I/Premium,6,16925,16830,95,0.5644682115270351,16147,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-23,Beras Setra I/Premium,6,16065,16925,-860,-5.081240768094535,16145,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-26,Beras Setra I/Premium,6,16875,16980,-105,-0.6183745583038869,16150,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-27,Beras Setra I/Premium,6,15688,16875,-1187,-7.034074074074074,16146,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-28,Beras Setra I/Premium,6,17200,16819,381,2.265295201855045,16156,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-29,Beras Setra I/Premium,6,16804,17200,-396,-2.302325581395349,16159,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-06-30,Beras Setra I/Premium,6,16377,16804,-427,-2.5410616519876217,16162,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-07-01,Beras Setra I/Premium,6,16954,16377,577,3.523233803504916,16168,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-07-02,Beras Setra I/Premium,6,16957,16954,3,0.0176949392473752,16172,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-07-03,Beras Setra I/Premium,6,16675,16957,-282,-1.6630300171020815,16173,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-07-04,Beras Setra I/Premium,6,17167,16675,492,2.9505247376311843,16177,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-07-05,Beras Setra I/Premium,6,17267,16302,965,5.919519077413814,16186,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-07-06,Beras Setra I/Premium,6,15982,17267,-1285,-7.441941275264956,16186,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-07-07,Beras Setra I/Premium,6,16663,15982,681,4.261043674133401,16186,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-07-08,Beras Setra I/Premium,6,16952,16663,289,1.7343815639440676,16188,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-07-09,Beras Setra I/Premium,6,16933,16952,-19,-0.1120811703633789,16188,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-07-10,Beras Setra I/Premium,6,16972,17072,-100,-0.5857544517338332,16192,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-07-11,Beras Setra I/Premium,6,17301,16847,454,2.694841811598504,16199,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-07-12,Beras Setra I/Premium,6,17313,17301,12,0.0693601525923357,16205,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-07-13,Beras Setra I/Premium,6,17452,17313,139,0.8028648992086871,16209,9458,20000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-07-15,Beras Setra I/Premium,6,16438,17072,-634,-3.7136832239925024,16214,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-07-17,Beras Setra I/Premium,6,16960,17150,-190,-1.1078717201166182,16224,9458,20000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=Setra_I_Premium.png
2026-05-31,Cabe Merah Besar (TW),9,72483,72583,-100,-0.1377733077993469,58963,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-01,Cabe Merah Besar (TW),9,71583,72483,-900,-1.2416704606597408,59128,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-02,Cabe Merah Besar (TW),9,67333,71683,-4350,-6.068384414714786,59277,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-04,Cabe Merah Besar (TW),9,71094,69867,1227,1.7561939112885911,59695,33820,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-05,Cabe Merah Besar (TW),9,70683,70761,-78,-0.1102302115572137,59846,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-06,Cabe Merah Besar (TW),9,69983,71533,-1550,-2.1668320914822528,60024,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-08,Cabe Merah Besar (TW),9,69933,70250,-317,-0.4512455516014235,60309,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-09,Cabe Merah Besar (TW),9,68450,69933,-1483,-2.120601146811949,60436,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-10,Cabe Merah Besar (TW),9,69747,68450,1297,1.8948137326515704,60573,33820,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-11,Cabe Merah Besar (TW),9,70067,69747,320,0.4588010953876152,60738,33820,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-14,Cabe Merah Besar (TW),9,69400,67250,2150,3.197026022304833,61122,33820,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-16,Cabe Merah Besar (TW),9,64167,67067,-2900,-4.324034174780443,61266,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-17,Cabe Merah Besar (TW),9,60313,64167,-3854,-6.006202565181479,61239,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-20,Cabe Merah Besar (TW),9,63450,63267,183,0.2892503200720755,61074,33820,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-21,Cabe Merah Besar (TW),9,64833,63450,1383,2.1796690307328603,61012,33820,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-22,Cabe Merah Besar (TW),9,60300,64833,-4533,-6.991809726528158,61001,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-23,Cabe Merah Besar (TW),9,63400,61900,1500,2.423263327948304,60961,33820,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-26,Cabe Merah Besar (TW),9,59250,61450,-2200,-3.580146460537022,60839,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-27,Cabe Merah Besar (TW),9,60000,59250,750,1.2658227848101269,60789,33820,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-28,Cabe Merah Besar (TW),9,60000,58633,1367,2.331451571640544,60767,33820,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-29,Cabe Merah Besar (TW),9,60300,61000,-700,-1.147540983606557,60748,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-06-30,Cabe Merah Besar (TW),9,56700,60300,-3600,-5.970149253731343,60702,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-07-01,Cabe Merah Besar (TW),9,55383,56700,-1317,-2.322751322751323,60681,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-07-02,Cabe Merah Besar (TW),9,53933,55383,-1450,-2.618131917736489,60632,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-07-03,Cabe Merah Besar (TW),9,53583,53933,-350,-0.6489533309847404,60596,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-07-04,Cabe Merah Besar (TW),9,51667,53583,-1916,-3.575760968964037,60640,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-07-05,Cabe Merah Besar (TW),9,55167,55417,-250,-0.4511251060143999,60557,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-07-06,Cabe Merah Besar (TW),9,48300,55167,-6867,-12.447658926532169,60501,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-07-07,Cabe Merah Besar (TW),9,50550,49050,1500,3.058103975535168,60560,33820,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-07-08,Cabe Merah Besar (TW),9,51550,50550,1000,1.9782393669634024,60454,33820,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-07-09,Cabe Merah Besar (TW),9,50933,51550,-617,-1.1968962172647917,60448,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-07-10,Cabe Merah Besar (TW),9,49400,49850,-450,-0.9027081243731194,60405,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-07-11,Cabe Merah Besar (TW),9,52800,52400,400,0.7633587786259541,60380,33820,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-07-12,Cabe Merah Besar (TW),9,50967,52800,-1833,-3.4715909090909087,60380,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-07-13,Cabe Merah Besar (TW),9,52400,50967,1433,2.811623207173269,60342,33820,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-07-15,Cabe Merah Besar (TW),9,50953,51633,-680,-1.316987198109736,60300,33820,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-07-17,Cabe Merah Besar (TW),9,51500,87950,-36450,-41.44400227401933,60506,33820,600003,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-besar.png
2026-05-31,Cabe Merah Keriting,8,68452,69933,-1481,-2.117741266640928,51670,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-01,Cabe Merah Keriting,8,60800,68452,-7652,-11.178636124583653,51788,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-02,Cabe Merah Keriting,8,59617,60800,-1183,-1.9457236842105263,51882,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-04,Cabe Merah Keriting,8,63189,64895,-1706,-2.628862007858849,52272,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-05,Cabe Merah Keriting,8,60967,62832,-1865,-2.9682327476445125,52363,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-06,Cabe Merah Keriting,8,65512,61986,3526,5.68838124737844,52536,29323,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-08,Cabe Merah Keriting,8,57793,64167,-6374,-9.933454891143423,52782,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-09,Cabe Merah Keriting,8,59240,57793,1447,2.503763431557456,52875,29323,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-10,Cabe Merah Keriting,8,57621,59240,-1619,-2.7329507089804186,52950,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-11,Cabe Merah Keriting,8,56907,57621,-714,-1.2391315666163378,53035,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-14,Cabe Merah Keriting,8,55850,56455,-605,-1.0716499867150828,53209,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-16,Cabe Merah Keriting,8,56638,56569,69,0.1219749332673372,53292,29323,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-17,Cabe Merah Keriting,8,57600,56638,962,1.698506303188672,53301,29323,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-20,Cabe Merah Keriting,8,55500,54409,1091,2.00518296605341,53152,29323,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-21,Cabe Merah Keriting,8,54750,55500,-750,-1.351351351351351,53101,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-22,Cabe Merah Keriting,8,53667,54750,-1083,-1.9780821917808216,53080,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-23,Cabe Merah Keriting,8,53200,54524,-1324,-2.42828846012765,53043,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-26,Cabe Merah Keriting,8,48683,51857,-3174,-6.120678018396744,52920,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-27,Cabe Merah Keriting,8,45100,48683,-3583,-7.359858677567117,52870,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-28,Cabe Merah Keriting,8,49133,47431,1702,3.5883704750057976,52873,29323,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-29,Cabe Merah Keriting,8,49897,48667,1230,2.527379949452401,52839,29323,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-06-30,Cabe Merah Keriting,8,49014,49897,-883,-1.7696454696675152,52818,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-07-01,Cabe Merah Keriting,8,48640,49014,-374,-0.7630472926102746,52863,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-07-02,Cabe Merah Keriting,8,47583,48640,-1057,-2.173108552631579,52868,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-07-03,Cabe Merah Keriting,8,47183,47583,-400,-0.8406363617258266,52874,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-07-04,Cabe Merah Keriting,8,47083,47183,-100,-0.2119407413687133,52925,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-07-05,Cabe Merah Keriting,8,48286,48336,-50,-0.1034425686858656,52868,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-07-06,Cabe Merah Keriting,8,44840,48286,-3446,-7.1366441618688645,52839,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-07-07,Cabe Merah Keriting,8,47450,45473,1977,4.34763486024674,52915,29323,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-07-08,Cabe Merah Keriting,8,48007,47383,624,1.3169280121562583,52839,29323,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-07-09,Cabe Merah Keriting,8,46067,48007,-1940,-4.041077342887496,52839,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-07-10,Cabe Merah Keriting,8,44617,45507,-890,-1.9557430724943408,52826,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-07-11,Cabe Merah Keriting,8,47805,46617,1188,2.548426539674368,52835,29323,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-07-12,Cabe Merah Keriting,8,46367,47805,-1438,-3.008053550883799,52853,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-07-13,Cabe Merah Keriting,8,47133,46367,766,1.6520370090797334,52845,29323,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-07-15,Cabe Merah Keriting,8,46257,46513,-256,-0.5503837636789715,52802,29323,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-07-17,Cabe Merah Keriting,8,46725,46187,538,1.1648299304999241,52732,29323,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-merah-keriting.png
2026-05-31,Cabe Rawit Hijau,11,65417,64650,767,1.1863882443928848,55893,23875,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-01,Cabe Rawit Hijau,11,63978,65417,-1439,-2.1997340140941954,55938,23875,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-02,Cabe Rawit Hijau,11,60167,63978,-3811,-5.956735127700147,55938,23875,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-04,Cabe Rawit Hijau,11,62919,64219,-1300,-2.0243230196670767,56132,23875,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-05,Cabe Rawit Hijau,11,62400,62586,-186,-0.29719106509443,56181,23875,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-06,Cabe Rawit Hijau,11,63500,62976,524,0.8320630081300813,56225,23875,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-08,Cabe Rawit Hijau,11,62033,62500,-467,-0.7472000000000001,56299,23875,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-09,Cabe Rawit Hijau,11,60680,62033,-1353,-2.181097157964309,56337,23875,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-10,Cabe Rawit Hijau,11,60423,60680,-257,-0.4235332893869479,56361,23875,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-11,Cabe Rawit Hijau,11,60766,60423,343,0.5676646310179899,56393,23875,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-14,Cabe Rawit Hijau,11,61917,61283,634,1.034544653492812,56522,23875,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-16,Cabe Rawit Hijau,11,60860,60023,837,1.3944654549089517,56599,23875,100000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-17,Cabe Rawit Hijau,11,60400,60860,-460,-0.7558330594807755,56613,23875,100000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-20,Cabe Rawit Hijau,11,60786,60036,750,1.249250449730162,56658,23875,95000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-21,Cabe Rawit Hijau,11,61974,60786,1188,1.954397394136808,56679,23875,95000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-22,Cabe Rawit Hijau,11,58417,61974,-3557,-5.739503662826347,56683,23875,95000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-23,Cabe Rawit Hijau,11,60132,59329,803,1.3534696354228115,56695,23875,95000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-26,Cabe Rawit Hijau,11,54867,55938,-1071,-1.9146197575887591,56594,23875,95000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-27,Cabe Rawit Hijau,11,55000,54867,133,0.242404359633295,56540,23875,95000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-28,Cabe Rawit Hijau,11,56533,55838,695,1.2446720871091372,56533,23875,95000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-29,Cabe Rawit Hijau,11,56785,57133,-348,-0.6091050706246828,56511,23875,95000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-06-30,Cabe Rawit Hijau,11,54364,56785,-2421,-4.263449854715154,56450,23875,95000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-07-01,Cabe Rawit Hijau,11,56090,54364,1726,3.174895151203002,56442,23875,95000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-07-02,Cabe Rawit Hijau,11,54745,56090,-1345,-2.397931895168479,56456,23875,95000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-07-03,Cabe Rawit Hijau,11,53650,54745,-1095,-2.000182665083569,56479,23875,95000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-07-04,Cabe Rawit Hijau,11,52500,53650,-1150,-2.1435228331780056,56520,23875,95000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-07-05,Cabe Rawit Hijau,11,52583,53764,-1181,-2.1966371549735886,56482,23875,95000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-07-06,Cabe Rawit Hijau,11,51773,52583,-810,-1.5404218093300115,56486,23875,95000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-07-07,Cabe Rawit Hijau,11,52950,52340,610,1.165456629728697,56629,23875,95000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-07-08,Cabe Rawit Hijau,11,54713,53017,1696,3.198973914027576,56595,23875,95000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-07-09,Cabe Rawit Hijau,11,51967,54713,-2746,-5.018916893608466,56637,23875,95000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-07-10,Cabe Rawit Hijau,11,54617,52571,2046,3.891879553365924,56711,23875,95000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
2026-07-11,Cabe Rawit Hijau,11,54283,55117,-834,-1.513144764773119,56769,23875,95000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=cabe-rawit-hijau.png
