tanggal,komoditas,harga_sebenarnya,prediksi_random_forest,prediksi_xgboost,prediksi_lightgbm,error_random_forest,error_xgboost,error_lightgbm,batas_harga_HET,status_stabilitas,harga_kemarin,harga_3_hari_lalu,harga_7_hari_lalu,harga_14_hari_lalu,rata_rata_7_hari,rata_rata_14_hari,fluktuasi_7_hari,bulan,hari_dalam_minggu
2026-02-25,Beras IR. III (IR 64),13750,13614.231958496659,13657.635,13656.47714725681,135.768041503341,92.365234375,93.52285274319001,15111.969852941178,Aman,13637.0,13397.0,13437.0,13602.0,13637.0,13589.92857142857,135.89088760227207,2,2
2026-02-26,Beras IR. III (IR 64),13665,13605.777771294996,13624.059,13656.47714725681,59.222228705004454,40.94140625,8.522852743190015,15111.969852941178,Aman,13750.0,13677.0,13645.0,13600.0,13639.857142857143,13594.57142857143,136.29677004173476,2,3
2026-02-27,Beras IR. III (IR 64),13818,13662.857566692752,13624.059,13656.47714725681,155.1424333072482,193.94140625,161.52285274319001,15111.969852941178,Aman,13665.0,13637.0,13810.0,13546.0,13641.0,13614.0,137.98429862367195,2,4
2026-02-28,Beras IR. III (IR 64),13438,13616.333615427397,13624.059,13656.47714725681,178.33361542739658,186.05859375,218.47714725680999,15111.969852941178,Aman,13818.0,13750.0,13543.0,13467.0,13626.0,13611.92857142857,155.0634278824852,2,5
2026-03-01,Beras IR. III (IR 64),13797,13585.691091763782,13634.529,13656.47714725681,211.30890823621849,162.470703125,140.52285274319001,15111.969852941178,Aman,13438.0,13665.0,13397.0,13737.0,13683.142857142857,13616.214285714286,127.93934574819527,3,6
2026-03-02,Beras IR. III (IR 64),14033,13805.42162296283,13798.066,13828.643427334076,227.57837703717087,234.93359375,204.35657266592352,15111.969852941178,Aman,13797.0,13818.0,13677.0,13433.0,13734.0,13659.07142857143,183.6972146404696,3,0
2026-03-03,Beras IR. III (IR 64),13458,13684.941125828265,13640.655,13656.47714725681,226.94112582826529,182.6552734375,198.47714725680999,15111.969852941178,Aman,14033.0,13438.0,13637.0,13580.0,13708.42857142857,13650.357142857143,210.02290124560008,3,1
2026-03-04,Beras IR. III (IR 64),13907,13856.47974570058,13808.537,13828.643427334076,50.52025429941932,98.462890625,78.35657266592352,15111.969852941178,Aman,13458.0,13797.0,13750.0,13437.0,13730.857142857143,13683.92857142857,223.1736458242241,3,2
2026-03-05,Beras IR. III (IR 64),13867,13838.46710173306,13798.066,13828.643427334076,28.53289826693981,68.93359375,38.35657266592352,15111.969852941178,Aman,13907.0,14033.0,13665.0,13645.0,13759.714285714286,13699.785714285714,226.27690579296444,3,3
2026-03-06,Beras IR. III (IR 64),13827,13846.912471351707,13831.643,13828.643427334076,19.9124713517067,4.642578125,1.6434273340764776,15111.969852941178,Aman,13867.0,13458.0,13818.0,13810.0,13761.0,13701.0,226.68847934261387,3,4
2026-03-07,Beras IR. III (IR 64),13301,13770.318123397432,13798.066,13828.643427334076,469.3181233974319,497.06640625,527.6434273340765,15111.969852941178,Aman,13827.0,13907.0,13438.0,13543.0,13741.42857142857,13683.714285714286,262.3343014443323,3,5
2026-03-08,Beras IR. III (IR 64),13640,13758.846816565583,13808.537,13656.47714725681,118.84681656558314,168.537109375,16.477147256809985,15111.969852941178,Aman,13301.0,13867.0,13797.0,13397.0,13719.0,13701.07142857143,263.5001581277201,3,6
2026-03-09,Beras IR. III (IR 64),13640,13714.589938300922,13624.059,13656.47714725681,74.58993830092186,15.94140625,16.477147256809985,15111.969852941178,Aman,13640.0,13827.0,14033.0,13677.0,13662.857142857143,13698.42857142857,224.4158554792342,3,0
2026-03-10,Beras IR. III (IR 64),13800,13828.378129741683,13657.635,13656.47714725681,28.378129741682642,142.365234375,143.52285274319001,15111.969852941178,Aman,13640.0,13301.0,13458.0,13637.0,13711.714285714286,13710.07142857143,209.08827026379336,3,1
2026-03-11,Beras IR. III (IR 64),13721,13738.074619306874,13624.059,13656.47714725681,17.0746193068735,96.94140625,64.52285274319001,15111.969852941178,Aman,13800.0,13640.0,13907.0,13750.0,13685.142857142857,13708.0,191.1870188858976,3,2
2026-03-12,Beras IR. III (IR 64),13767,13784.903871969951,13624.059,13656.47714725681,17.90387196995107,142.94140625,110.52285274319001,15111.969852941178,Aman,13721.0,13640.0,13867.0,13665.0,13670.857142857143,13715.285714285714,178.65929266943627,3,3
2026-03-13,Beras IR. III (IR 64),13762,13679.245112099736,13624.059,13656.47714725681,82.7548879002643,137.94140625,105.52285274319001,15111.969852941178,Aman,13767.0,13800.0,13827.0,13818.0,13661.57142857143,13711.285714285714,170.70330707874263,3,4
2026-03-14,Beras IR. III (IR 64),13024,13657.52080178111,13624.059,13656.47714725681,633.5208017811092,600.05859375,632.47714725681,15111.969852941178,Aman,13762.0,13721.0,13301.0,13438.0,13622.0,13681.714285714286,270.9126550507881,3,5
2026-03-15,Beras IR. III (IR 64),20018,15168.413869463866,14566.412,14500.695396319765,4849.586130536134,5451.587890625,5517.304603680235,15111.969852941178,Waspada,13024.0,13767.0,13640.0,13797.0,14533.142857142857,14126.07142857143,2433.7072152425826,3,6
2026-03-16,Beras IR. III (IR 64),13755,13806.38272904426,14517.226,14500.695396319765,51.382729044260486,762.2255859375,745.6953963197648,15111.969852941178,Aman,20018.0,13762.0,13640.0,14033.0,14549.57142857143,14106.214285714286,2427.052317602764,3,0
2026-03-17,Beras IR. III (IR 64),13722,15204.228543678539,14579.287,14500.695396319765,1482.2285436785387,857.287109375,778.6953963197648,15111.969852941178,Waspada,13755.0,13024.0,13800.0,13458.0,14538.42857142857,14125.07142857143,2431.2426765711703,3,1
2026-03-18,Beras IR. III (IR 64),13528,14838.065201465204,14522.595,14500.695396319765,1310.0652014652042,994.5947265625,972.6953963197648,15111.969852941178,Aman,13722.0,20018.0,13721.0,13907.0,14510.857142857143,14098.0,2443.123030642775,3,2
2026-03-19,Beras IR. III (IR 64),13592,14698.85092965848,14361.613,14500.695396319765,1106.8509296584798,769.61328125,908.6953963197648,15111.969852941178,Aman,13528.0,13755.0,13767.0,13867.0,14485.857142857143,14078.357142857143,2452.879289635714,3,3
2026-03-20,Beras IR. III (IR 64),13833,14897.615201465203,14361.613,14500.695396319765,1064.6152014652034,528.61328125,667.6953963197648,15111.969852941178,Aman,13592.0,13722.0,13762.0,13827.0,14496.0,14078.785714285714,2449.5317239559613,3,4
2026-03-21,Beras IR. III (IR 64),13000,14837.081091020222,14361.613,14500.695396319765,1837.0810910202217,1361.61328125,1500.6953963197648,15111.969852941178,Aman,13833.0,13528.0,13024.0,13301.0,14492.57142857143,14057.285714285714,2451.9510501600453,3,5
2026-03-22,Beras IR. III (IR 64),12875,13684.332134558472,13390.105,13537.228243264442,809.3321345584718,515.10546875,662.2282432644424,15111.969852941178,Aman,13000.0,13592.0,20018.0,13640.0,13472.142857142857,14002.642857142857,380.709613122402,3,6
2026-03-23,Beras IR. III (IR 64),13688,13697.145480557268,13390.105,13537.228243264442,9.145480557268456,297.89453125,150.77175673555757,15111.969852941178,Aman,12875.0,13833.0,13755.0,13640.0,13462.57142857143,14006.07142857143,373.1808574685362,3,0
2026-03-24,Beras IR. III (IR 64),13625,13600.696177605449,13413.211,13537.228243264442,24.30382239455139,211.7890625,87.77175673555757,15111.969852941178,Aman,13688.0,13000.0,13722.0,13800.0,13448.714285714286,13993.57142857143,363.6205505219752,3,1
2026-03-25,Beras IR. III (IR 64),14160,13788.947124397873,13564.541,13537.228243264442,371.05287560212673,595.458984375,622.7717567355576,15111.969852941178,Aman,13625.0,12875.0,13528.0,13721.0,13539.0,14024.92857142857,453.85386781797166,3,2
2026-03-26,Beras IR. III (IR 64),13575,13653.440414385297,13505.946,13537.228243264442,78.44041438529712,69.0537109375,37.771756735557574,15111.969852941178,Aman,14160.0,13688.0,13592.0,13767.0,13536.57142857143,14011.214285714286,453.5683914408998,3,3
2026-03-27,Beras IR. III (IR 64),13953,13790.058308772159,13530.965,13537.228243264442,162.94169122784115,422.03515625,415.7717567355576,15111.969852941178,Aman,13575.0,13625.0,13833.0,13762.0,13553.714285714286,14024.857142857143,468.65613345881974,3,4
2026-03-28,Beras IR. III (IR 64),13713,13407.51317658479,13614.13,13656.47714725681,305.4868234152109,98.8701171875,56.522852743190015,15111.969852941178,Aman,13953.0,14160.0,13000.0,13024.0,13655.57142857143,14074.07142857143,400.8282496460119,3,5
2026-03-29,Beras IR. III (IR 64),14008,14021.39219698279,13785.967,13828.643427334076,13.392196982789756,222.033203125,179.35657266592352,15111.969852941178,Aman,13713.0,13575.0,12875.0,20018.0,13817.42857142857,13644.785714285714,221.92705794386424,3,6
2026-03-30,Beras IR. III (IR 64),13923,13872.244153692556,13773.048,13828.643427334076,50.75584630744379,149.9521484375,94.35657266592352,15111.969852941178,Aman,14008.0,13953.0,13688.0,13755.0,13851.0,13656.785714285714,216.80021525204623,3,0
2026-03-31,Beras IR. III (IR 64),13928,13930.532683439611,13912.1045,13973.839853447458,2.5326834396109916,15.8955078125,45.839853447458154,15111.969852941178,Aman,13923.0,13713.0,13625.0,13722.0,13894.285714285714,13671.5,193.11112024403215,3,1
2026-04-01,Beras IR. III (IR 64),13870,13757.006155977093,13798.066,13828.643427334076,112.99384402290707,71.93359375,41.35657266592352,15111.969852941178,Aman,13928.0,14008.0,14160.0,13528.0,13852.857142857143,13695.92857142857,153.68954483137898,4,2
2026-04-02,Beras IR. III (IR 64),13753,13918.182159680406,13912.1045,13973.839853447458,165.18215968040568,159.1044921875,220.83985344745815,15111.969852941178,Aman,13870.0,13923.0,13575.0,13592.0,13878.285714285714,13707.42857142857,107.98412581750928,4,3
2026-04-03,Beras IR. III (IR 64),13587,13892.75655441758,13798.066,13828.643427334076,305.75655441757954,211.06640625,241.64342733407648,15111.969852941178,Aman,13753.0,13928.0,13953.0,13833.0,13826.0,13689.857142857143,147.24808997063587,4,4
2026-04-04,Beras IR. III (IR 64),13508,13847.557015037011,13788.138,13828.643427334076,339.5570150370113,280.1376953125,320.6434273340765,15111.969852941178,Aman,13587.0,13870.0,13713.0,13000.0,13796.714285714286,13726.142857142857,188.1681112602205,4,5
2026-04-05,Beras IR. III (IR 64),13622,13914.928623239886,13788.138,13828.643427334076,292.9286232398863,166.1376953125,206.64342733407648,15111.969852941178,Aman,13508.0,13753.0,14008.0,12875.0,13741.57142857143,13779.5,171.77587834429306,4,6
2026-04-06,Beras IR. III (IR 64),13827,13827.150695635262,13798.066,13828.643427334076,0.15069563526230922,28.93359375,1.6434273340764776,15111.969852941178,Aman,13622.0,13587.0,13923.0,13688.0,13727.857142857143,13789.42857142857,158.17019164118943,4,0
2026-04-07,Beras IR. III (IR 64),13820,13731.626981961857,13624.059,13656.47714725681,88.37301803814262,195.94140625,163.52285274319001,15111.969852941178,Aman,13827.0,13508.0,13928.0,13625.0,13712.42857142857,13803.357142857143,139.5670175254653,4,1
2026-04-08,Beras IR. III (IR 64),13550,13744.393957659624,13624.059,13656.47714725681,194.393957659624,74.05859375,106.47714725680999,15111.969852941178,Aman,13820.0,13622.0,13870.0,14160.0,13666.714285714286,13759.785714285714,131.52910233825068,4,2
2026-04-09,Beras IR. III (IR 64),13793,13726.848230827041,13624.059,13656.47714725681,66.15176917295867,168.94140625,136.52285274319001,15111.969852941178,Aman,13550.0,13827.0,13753.0,13575.0,13672.42857142857,13775.357142857143,136.67096392779857,4,3
2026-04-10,Beras IR. III (IR 64),13653,13683.18911650798,13624.059,13656.47714725681,30.189116507979634,28.94140625,3.4771472568099853,15111.969852941178,Aman,13793.0,13820.0,13587.0,13953.0,13681.857142857143,13753.92857142857,131.99170248091633,4,4
2026-04-11,Beras IR. III (IR 64),13647,13726.006060102267,13624.059,13656.47714725681,79.00606010226693,22.94140625,9.477147256809985,15111.969852941178,Aman,13653.0,13550.0,13508.0,13713.0,13701.714285714286,13749.214285714286,110.12071298612548,4,5
2026-04-12,Beras IR. III (IR 64),13470,13687.584358105312,13624.059,13656.47714725681,217.58435810531228,154.05859375,186.47714725680999,15111.969852941178,Aman,13647.0,13793.0,13622.0,14008.0,13680.0,13710.785714285714,139.52060779684552,4,6
2026-04-13,Beras IR. III (IR 64),13736,13730.146182568571,13634.529,13656.47714725681,5.853817431428979,101.470703125,79.52285274319001,15111.969852941178,Aman,13470.0,13653.0,13827.0,13923.0,13667.0,13697.42857142857,127.23993083934457,4,0
2026-04-14,Beras IR. III (IR 64),13703,13682.791036981997,13624.059,13656.47714725681,20.208963018003487,78.94140625,46.522852743190015,15111.969852941178,Aman,13736.0,13647.0,13820.0,13928.0,13650.285714285714,13681.357142857143,110.3565649545718,4,1
2026-04-15,Beras IR. III (IR 64),13737,13640.89448189456,13657.635,13656.47714725681,96.10551810543984,79.365234375,80.52285274319001,15111.969852941178,Aman,13703.0,13470.0,13550.0,13870.0,13677.0,13671.857142857143,104.51315706647276,4,2
2026-04-16,Beras IR. III (IR 64),13735,13741.988855507334,13624.059,13656.47714725681,6.988855507333938,110.94140625,78.52285274319001,15111.969852941178,Aman,13737.0,13736.0,13793.0,13753.0,13668.714285714286,13670.57142857143,95.71261547939216,4,3
2026-04-17,Beras IR. III (IR 64),13751,13757.081485558238,13624.059,13656.47714725681,6.081485558237546,126.94140625,94.52285274319001,15111.969852941178,Aman,13735.0,13703.0,13653.0,13587.0,13682.714285714286,13682.285714285714,100.09780930955824,4,4
2026-04-18,Beras IR. III (IR 64),13738,13735.026957554353,13624.059,13656.47714725681,2.97304244564657,113.94140625,81.52285274319001,15111.969852941178,Aman,13751.0,13737.0,13647.0,13508.0,13695.714285714286,13698.714285714286,100.5944237780574,4,5
2026-04-19,Beras IR. III (IR 64),13588,13762.091712970161,13624.059,13656.47714725681,174.0917129701611,36.05859375,68.47714725680999,15111.969852941178,Aman,13738.0,13735.0,13470.0,13622.0,13712.57142857143,13696.285714285714,56.83560252418437,4,6
2026-04-20,Beras IR. III (IR 64),13808,13834.420725979311,13798.066,13828.643427334076,26.4207259793111,9.93359375,20.643427334076478,15111.969852941178,Aman,13588.0,13751.0,13736.0,13827.0,13722.857142857143,13694.92857142857,67.32861841107548,4,0
2026-04-21,Beras IR. III (IR 64),13828,13789.591556404976,13798.066,13828.643427334076,38.40844359502444,29.93359375,0.6434273340764776,15111.969852941178,Aman,13808.0,13738.0,13703.0,13820.0,13740.714285714286,13695.5,77.0578014344173,4,1
2026-04-22,Beras IR. III (IR 64),13717,13850.19149364014,13798.066,13828.643427334076,133.19149364014083,81.06640625,111.64342733407648,15111.969852941178,Aman,13828.0,13588.0,13737.0,13550.0,13737.857142857143,13707.42857142857,77.58743148094831,4,2
2026-04-23,Beras IR. III (IR 64),13933,14004.532497740573,13798.066,13828.643427334076,71.53249774057258,134.93359375,104.35657266592352,15111.969852941178,Aman,13717.0,13808.0,13735.0,13793.0,13766.142857142857,13717.42857142857,106.91964049607931,4,3
2026-04-24,Beras IR. III (IR 64),13719,13839.40717854477,13798.066,13828.643427334076,120.40717854477043,79.06640625,109.64342733407648,15111.969852941178,Aman,13933.0,13828.0,13751.0,13653.0,13761.57142857143,13722.142857142857,108.34952259987283,4,4
2026-04-25,Beras IR. III (IR 64),13667,13951.469064192923,13798.066,13828.643427334076,284.4690641929228,131.06640625,161.64342733407648,15111.969852941178,Aman,13719.0,13717.0,13738.0,13647.0,13751.42857142857,13723.57142857143,114.0947809832699,4,5
2026-04-26,Beras IR. III (IR 64),13844,13944.1600036458,13798.066,13828.643427334076,100.16000364580032,45.93359375,15.356572665923522,15111.969852941178,Aman,13667.0,13933.0,13588.0,13470.0,13788.0,13750.285714285714,91.83681179135807,4,6
2026-04-27,Beras IR. III (IR 64),13831,13928.191656191417,13798.066,13828.643427334076,97.19165619141677,32.93359375,2.3565726659235224,15111.969852941178,Aman,13844.0,13719.0,13808.0,13736.0,13791.285714285714,13757.07142857143,93.07472676245735,4,0
2026-04-28,Beras IR. III (IR 64),13765,13931.972598844668,13798.066,13828.643427334076,166.97259884466803,33.06640625,63.64342733407648,15111.969852941178,Aman,13831.0,13667.0,13828.0,13703.0,13782.285714285714,13761.5,91.97230431986623,4,1
2026-04-29,Beras IR. III (IR 64),13775,13959.610534683441,13798.066,13828.643427334076,184.61053468344107,23.06640625,53.64342733407648,15111.969852941178,Aman,13765.0,13844.0,13717.0,13737.0,13790.57142857143,13764.214285714286,87.6201216290359,4,2
2026-04-30,Beras IR. III (IR 64),13623,13914.577625868582,13798.066,13828.643427334076,291.5776258685819,175.06640625,205.64342733407648,15111.969852941178,Aman,13775.0,13831.0,13933.0,13735.0,13746.285714285714,13756.214285714286,81.78164889044076,4,3
2026-05-01,Beras IR. III (IR 64),13705,13896.419268286752,13798.066,13828.643427334076,191.4192682867524,93.06640625,123.64342733407648,15111.969852941178,Aman,13623.0,13765.0,13719.0,13751.0,13744.285714285714,13752.92857142857,82.72588124990064,5,4
2026-05-02,Beras IR. III (IR 64),13673,13862.056096914614,13798.066,13828.643427334076,189.0560969146136,125.06640625,155.64342733407648,15111.969852941178,Aman,13705.0,13775.0,13667.0,13738.0,13745.142857142857,13748.285714285714,81.81774170156552,5,5
2026-05-03,Beras IR. III (IR 64),14100,13846.351509500202,13798.066,13828.643427334076,253.64849049979784,301.93359375,271.3565726659235,15111.969852941178,Aman,13673.0,13623.0,13844.0,13588.0,13781.714285714286,13784.857142857143,156.49996196561656,5,6
2026-05-04,Beras IR. III (IR 64),13733,13787.696103836643,13773.048,13828.643427334076,54.69610383664258,40.0478515625,95.64342733407648,15111.969852941178,Aman,14100.0,13705.0,13831.0,13808.0,13767.714285714286,13779.5,155.73772213320504,5,0
2026-05-05,Beras IR. III (IR 64),13989,13851.500821559905,13798.066,13828.643427334076,137.49917844009542,190.93359375,160.35657266592352,15111.969852941178,Aman,13733.0,13673.0,13765.0,13828.0,13799.714285714286,13791.0,176.69060933895963,5,1
2026-05-06,Beras IR. III (IR 64),14116,13803.945446881555,13798.066,13828.643427334076,312.05455311844526,317.93359375,287.3565726659235,15111.969852941178,Aman,13989.0,14100.0,13775.0,13717.0,13848.42857142857,13819.5,212.18377030525662,5,2
2026-05-07,Beras IR. III (IR 64),13967,13876.208251127846,13901.231,13973.839853447458,90.79174887215413,65.7685546875,6.839853447458154,15111.969852941178,Aman,14116.0,13733.0,13623.0,13933.0,13897.57142857143,13821.92857142857,189.94197108841934,5,3
2026-05-08,Beras IR. III (IR 64),14067,14024.749615351167,13912.1045,13973.839853447458,42.25038464883255,154.8955078125,93.16014655254185,15111.969852941178,Aman,13967.0,13989.0,13705.0,13719.0,13949.285714285714,13846.785714285714,177.65576666287208,5,4
2026-05-09,Beras IR. III (IR 64),13892,13865.977429140377,13901.231,13973.839853447458,26.022570859622647,9.2314453125,81.83985344745815,15111.969852941178,Aman,14067.0,14116.0,13673.0,13667.0,13980.57142857143,13862.857142857143,135.0714096849775,5,5
2026-05-10,Beras IR. III (IR 64),13967,14017.279133653861,13912.1045,13973.839853447458,50.27913365386121,54.8955078125,6.839853447458154,15111.969852941178,Aman,13892.0,13967.0,14100.0,13844.0,13961.57142857143,13871.642857142857,124.405060377866,5,6
2026-05-11,Beras IR. III (IR 64),13652,13997.828523816517,13912.1045,13973.839853447458,345.8285238165172,260.1044921875,321.83985344745815,15111.969852941178,Aman,13967.0,14067.0,13733.0,13831.0,13950.0,13858.857142857143,150.28417525918954,5,0
2026-05-12,Beras IR. III (IR 64),13979,14113.614755664028,13912.1045,13973.839853447458,134.61475566402805,66.8955078125,5.160146552541846,15111.969852941178,Aman,13652.0,13892.0,13989.0,13765.0,13948.57142857143,13874.142857142857,149.89869595036683,5,1
2026-05-13,Beras IR. III (IR 64),13819,13847.802525379157,13912.1045,13973.839853447458,28.802525379156577,93.1044921875,154.83985344745815,15111.969852941178,Aman,13979.0,13967.0,14116.0,13775.0,13906.142857142857,13877.285714285714,135.99807421606295,5,2
2026-05-14,Beras IR. III (IR 64),13567,13900.378494614439,13798.066,13828.643427334076,333.37849461443875,231.06640625,261.6434273340765,15111.969852941178,Aman,13819.0,13652.0,13967.0,13623.0,13849.0,13873.285714285714,182.3138319857688,5,3
2026-05-15,Beras IR. III (IR 64),13740,13869.240873116956,13798.066,13828.643427334076,129.2408731169562,58.06640625,88.64342733407648,15111.969852941178,Aman,13567.0,13979.0,14067.0,13705.0,13802.285714285714,13875.785714285714,157.32738083978487,5,4
2026-05-16,Beras IR. III (IR 64),13817,13875.737043597337,13798.066,13828.643427334076,58.737043597337106,18.93359375,11.643427334076478,15111.969852941178,Aman,13740.0,13819.0,13892.0,13673.0,13791.57142857143,13886.07142857143,152.68470469441604,5,5
2026-05-17,Beras IR. III (IR 64),13642,13784.610240676859,13798.066,13828.643427334076,142.61024067685867,156.06640625,186.64342733407648,15111.969852941178,Aman,13817.0,13567.0,13967.0,14100.0,13745.142857142857,13853.357142857143,139.27362584906402,5,6
2026-05-18,Beras IR. III (IR 64),13742,13867.818478506251,13798.066,13828.643427334076,125.81847850625127,56.06640625,86.64342733407648,15111.969852941178,Aman,13642.0,13740.0,13652.0,13733.0,13758.0,13854.0,133.26664999166962,5,0
2026-05-19,Beras IR. III (IR 64),13821,13754.611736257635,13798.066,13828.643427334076,66.38826374236487,22.93359375,7.643427334076478,15111.969852941178,Aman,13742.0,13817.0,13979.0,13989.0,13735.42857142857,13842.0,98.4223164783,5,1
2026-05-20,Beras IR. III (IR 64),13760,13763.52812584501,13798.066,13828.643427334076,3.528125845010436,38.06640625,68.64342733407648,15111.969852941178,Aman,13821.0,13642.0,13819.0,14116.0,13727.0,13816.57142857143,92.41572737726491,5,2
2026-05-21,Beras IR. III (IR 64),13823,13917.677689705926,13798.066,13828.643427334076,94.67768970592624,24.93359375,5.643427334076478,15111.969852941178,Aman,13760.0,13742.0,13567.0,13967.0,13763.57142857143,13806.285714285714,65.18910221518027,5,3
2026-05-22,Beras IR. III (IR 64),13756,13875.77988176588,13798.066,13828.643427334076,119.77988176588042,42.06640625,72.64342733407648,15111.969852941178,Aman,13823.0,13821.0,13740.0,14067.0,13765.857142857143,13784.07142857143,64.50175339072854,5,4
2026-05-23,Beras IR. III (IR 64),13827,13884.170539259398,13798.066,13828.643427334076,57.17053925939763,28.93359375,1.6434273340764776,15111.969852941178,Aman,13756.0,13760.0,13817.0,13892.0,13767.285714285714,13779.42857142857,65.91841999957411,5,5
2026-05-24,Beras IR. III (IR 64),13962,13900.806289453882,13798.066,13828.643427334076,61.19371054611838,163.93359375,133.35657266592352,15111.969852941178,Aman,13827.0,13823.0,13642.0,13967.0,13813.0,13779.07142857143,74.8999332443095,5,6
2026-05-25,Beras IR. III (IR 64),13973,13845.376083852323,13798.066,13828.643427334076,127.62391614767694,174.93359375,144.35657266592352,15111.969852941178,Aman,13962.0,13756.0,13742.0,13652.0,13846.0,13802.0,88.12491134748373,5,0
2026-05-26,Beras IR. III (IR 64),13933,13878.334801253955,13912.1045,13828.643427334076,54.66519874604455,20.8955078125,104.35657266592352,15111.969852941178,Aman,13973.0,13827.0,13821.0,13979.0,13862.0,13798.714285714286,92.8690834813636,5,1
2026-05-27,Beras IR. III (IR 64),13769,13969.554391879114,13912.1045,13828.643427334076,200.5543918791136,143.1044921875,59.64342733407648,15111.969852941178,Aman,13933.0,13962.0,13760.0,13819.0,13863.285714285714,13795.142857142857,91.2701380257524,5,2
2026-05-28,Beras IR. III (IR 64),13867,14002.436462278774,13912.1045,13973.839853447458,135.43646227877434,45.1044921875,106.83985344745815,15111.969852941178,Aman,13769.0,13973.0,13823.0,13567.0,13869.57142857143,13816.57142857143,89.53185120924374,5,3
2026-05-29,Beras IR. III (IR 64),14067,14099.386600194948,13912.1045,13973.839853447458,32.38660019494819,154.8955078125,93.16014655254185,15111.969852941178,Aman,13867.0,13933.0,13756.0,13740.0,13914.0,13839.92857142857,100.29788964214764,5,4
2026-05-30,Beras IR. III (IR 64),13925,14086.00131727598,13901.231,13973.839853447458,161.0013172759809,23.7685546875,48.839853447458154,15111.969852941178,Aman,14067.0,13769.0,13827.0,13817.0,13928.0,13847.642857142857,92.68045460974189,5,5
2026-01-15,Beras Medium,13300,13182.895235352828,13138.657,13181.048851630827,117.10476464717249,161.3427734375,118.9511483691731,14811.164122137405,Aman,13300.0,13333.0,12500.0,13500.0,13159.42857142857,13055.92857142857,222.24450285129515,1,3
2026-01-16,Beras Medium,12833,13124.512195179932,13099.408,13117.997410940543,291.51219517993195,266.408203125,284.997410940543,14811.164122137405,Aman,13300.0,13100.0,13333.0,13000.0,13088.0,13044.0,237.01968975874897,1,4
2026-01-17,Beras Medium,13000,13121.80630551459,13110.124,13117.997410940543,121.80630551459035,110.1240234375,117.99741094054298,14811.164122137405,Aman,12833.0,13300.0,13000.0,12750.0,13088.0,13061.857142857143,237.01968975874897,1,5
2026-01-18,Beras Medium,13000,13139.431473459266,13138.657,13117.997410940543,139.43147345926627,138.6572265625,117.99741094054298,14811.164122137405,Aman,13000.0,13300.0,12750.0,13500.0,13123.714285714286,13026.142857142857,192.198434164377,1,6
2026-01-19,Beras Medium,13500,13344.61830250222,13153.649,13181.048851630827,155.3816974977799,346.3505859375,318.9511483691731,14811.164122137405,Aman,13000.0,12833.0,13333.0,12750.0,13147.57142857143,13079.714285714286,229.29155904136388,1,0
2026-01-20,Beras Medium,13500,13320.638431479254,13223.059,13181.048851630827,179.361568520746,276.94140625,318.9511483691731,14811.164122137405,Aman,13500.0,13000.0,13100.0,13167.0,13204.714285714286,13103.5,262.8476835772097,1,1
2026-01-21,Beras Medium,13500,13366.5965556272,13223.059,13181.048851630827,133.40344437279964,276.94140625,318.9511483691731,14811.164122137405,Aman,13500.0,13000.0,13300.0,13000.0,13233.285714285714,13139.214285714286,284.87816944892694,1,2
2026-01-22,Beras Medium,13333,13182.966430298102,13178.834,13274.127499582066,150.03356970189816,154.166015625,58.872500417934134,14811.164122137405,Aman,13500.0,13500.0,13300.0,12500.0,13238.0,13198.714285714286,286.4349838968698,1,3
2026-01-23,Beras Medium,13333,13225.420640642595,13302.634,13274.127499582066,107.57935935740534,30.3662109375,58.872500417934134,14811.164122137405,Aman,13333.0,13500.0,12833.0,13333.0,13309.42857142857,13198.714285714286,224.18582853134478,1,4
2026-01-24,Beras Medium,13000,13251.964881348124,13296.904,13274.127499582066,251.96488134812353,296.904296875,274.12749958206587,14811.164122137405,Aman,13333.0,13500.0,13000.0,13000.0,13309.42857142857,13198.714285714286,224.18582853134478,1,5
2026-01-25,Beras Medium,13000,13443.040962516272,13330.48,13274.127499582066,443.040962516272,330.48046875,274.12749958206587,14811.164122137405,Aman,13000.0,13333.0,13000.0,12750.0,13309.42857142857,13216.57142857143,224.18582853134478,1,6
2026-01-26,Beras Medium,13375,13345.15451985281,13340.409,13274.127499582066,29.845480147190756,34.5908203125,100.87250041793413,14811.164122137405,Aman,13000.0,13333.0,13500.0,13333.0,13291.57142857143,13219.57142857143,211.07096527223314,1,0
2026-01-27,Beras Medium,13500,13423.404174013578,13330.48,13274.127499582066,76.59582598642191,169.51953125,225.87250041793413,14811.164122137405,Aman,13375.0,13000.0,13500.0,13100.0,13291.57142857143,13248.142857142857,211.07096527223314,1,1
2026-01-28,Beras Medium,13500,13403.101555211784,13316.118,13274.127499582066,96.89844478821578,183.8818359375,225.87250041793413,14811.164122137405,Aman,13500.0,13000.0,13500.0,13300.0,13291.57142857143,13262.42857142857,211.07096527223314,1,2
2026-01-29,Beras Medium,13500,13364.510270914232,13316.118,13274.127499582066,135.48972908576798,183.8818359375,225.87250041793413,14811.164122137405,Aman,13500.0,13375.0,13333.0,13300.0,13315.42857142857,13276.714285714286,225.48012265892865,1,3
2026-01-30,Beras Medium,13500,13291.837039226893,13272.613,13382.278542252594,208.16296077310653,227.38671875,117.72145774740602,14811.164122137405,Aman,13500.0,13500.0,13333.0,12833.0,13339.285714285714,13324.357142857143,236.2277956307664,1,4
